Country Name,vaccine_type,total_vaccinations,Year
Uruguay,Pfizer/BioNTech,2554690,2022
Uruguay,Pfizer/BioNTech,2554691,2022
Uruguay,Pfizer/BioNTech,2554776,2022
Uruguay,Pfizer/BioNTech,2555067,2022
Uruguay,Pfizer/BioNTech,2555157,2022
Uruguay,Pfizer/BioNTech,2555653,2022
Uruguay,Pfizer/BioNTech,2555823,2022
Uruguay,Pfizer/BioNTech,2555825,2022
Uruguay,Sinovac,3249524,2022
Uruguay,Pfizer/BioNTech,2555884,2022
Uruguay,Pfizer/BioNTech,2556116,2022
Uruguay,Sinovac,3249525,2022
Uruguay,Oxford/AstraZeneca,92157,2022
Uruguay,Pfizer/BioNTech,2556171,2022
Uruguay,Pfizer/BioNTech,2556624,2022
Uruguay,Sinovac,3249527,2022
Uruguay,Oxford/AstraZeneca,92158,2022
Uruguay,Pfizer/BioNTech,2556776,2022
Uruguay,Pfizer/BioNTech,2556781,2022
Uruguay,Pfizer/BioNTech,2556837,2022
Uruguay,Pfizer/BioNTech,2557059,2022
Uruguay,Pfizer/BioNTech,2557133,2022
Uruguay,Sinovac,3249528,2022
Uruguay,Pfizer/BioNTech,2557466,2022
Uruguay,Pfizer/BioNTech,2557605,2022
Uruguay,Pfizer/BioNTech,2557608,2022
Uruguay,Pfizer/BioNTech,2557854,2022
Uruguay,Pfizer/BioNTech,2557918,2022
Uruguay,Pfizer/BioNTech,2558164,2022
Uruguay,Pfizer/BioNTech,2558245,2022
Uruguay,Pfizer/BioNTech,2558247,2022
Uruguay,Pfizer/BioNTech,2558401,2022
Uruguay,Pfizer/BioNTech,2558412,2022
Uruguay,Pfizer/BioNTech,2558539,2022
Uruguay,Pfizer/BioNTech,2558587,2022
Uruguay,Pfizer/BioNTech,2558800,2022
Uruguay,Pfizer/BioNTech,2558927,2022
Uruguay,Pfizer/BioNTech,2559211,2022
Uruguay,Pfizer/BioNTech,2559373,2022
Uruguay,Pfizer/BioNTech,2559380,2022
Uruguay,Pfizer/BioNTech,2559693,2022
Uruguay,Pfizer/BioNTech,2559433,2022
Uruguay,Oxford/AstraZeneca,92159,2022
Uruguay,Pfizer/BioNTech,2559943,2022
Uruguay,Pfizer/BioNTech,2560018,2022
Uruguay,Sinovac,3249530,2022
Uruguay,Pfizer/BioNTech,2560278,2022
Uruguay,Pfizer/BioNTech,2560389,2022
Uruguay,Pfizer/BioNTech,2560395,2022
Uruguay,Pfizer/BioNTech,2560461,2022
Uruguay,Pfizer/BioNTech,2560646,2022
Uruguay,Pfizer/BioNTech,2560707,2022
Uruguay,Oxford/AstraZeneca,92160,2022
Uruguay,Pfizer/BioNTech,2560829,2022
Uruguay,Pfizer/BioNTech,2560945,2022
Uruguay,Sinovac,3249532,2022
Uruguay,Pfizer/BioNTech,2560946,2022
Uruguay,Pfizer/BioNTech,2561046,2022
Uruguay,Sinovac,3249533,2022
Uruguay,Pfizer/BioNTech,2561094,2022
Uruguay,Pfizer/BioNTech,2561255,2022
Uruguay,Pfizer/BioNTech,2561321,2022
Uruguay,Pfizer/BioNTech,2561464,2022
Uruguay,Pfizer/BioNTech,2561564,2022
Uruguay,Sinovac,3249534,2022
Uruguay,Pfizer/BioNTech,2561566,2022
Uruguay,Pfizer/BioNTech,2561619,2022
Uruguay,Pfizer/BioNTech,2561754,2022
Uruguay,Pfizer/BioNTech,2561806,2022
Uruguay,Pfizer/BioNTech,2562013,2022
Uruguay,Pfizer/BioNTech,2562094,2022
Uruguay,Pfizer/BioNTech,2562097,2022
Uruguay,Pfizer/BioNTech,2562120,2022
Uruguay,Pfizer/BioNTech,2562271,2022
Uruguay,Pfizer/BioNTech,2562318,2022
Uruguay,Pfizer/BioNTech,2562360,2022
Uruguay,Pfizer/BioNTech,2562398,2022
Uruguay,Pfizer/BioNTech,2562401,2022
Uruguay,Pfizer/BioNTech,2562403,2022
Uruguay,Pfizer/BioNTech,2562553,2022
Uruguay,Oxford/AstraZeneca,92161,2022
Uruguay,Pfizer/BioNTech,2562597,2022
Uruguay,Pfizer/BioNTech,2562621,2022
Uruguay,Pfizer/BioNTech,2562655,2022
Uruguay,Pfizer/BioNTech,2562659,2022
Uruguay,Pfizer/BioNTech,2562660,2022
Uruguay,Pfizer/BioNTech,2562693,2022
Uruguay,Pfizer/BioNTech,2562767,2022
Uruguay,Pfizer/BioNTech,2562799,2022
Uruguay,Pfizer/BioNTech,2562853,2022
Uruguay,Pfizer/BioNTech,2562863,2022
Uruguay,Pfizer/BioNTech,2562895,2022
Uruguay,Pfizer/BioNTech,2563020,2022
Uruguay,Pfizer/BioNTech,2563081,2022
Uruguay,Pfizer/BioNTech,2563150,2022
Uruguay,Pfizer/BioNTech,2563199,2022
Uruguay,Pfizer/BioNTech,2563201,2022
Uruguay,Pfizer/BioNTech,2563312,2022
Uruguay,Oxford/AstraZeneca,92162,2022
Uruguay,Pfizer/BioNTech,2563352,2022
Uruguay,Pfizer/BioNTech,2563457,2022
Uruguay,Pfizer/BioNTech,2563492,2022
Uruguay,Pfizer/BioNTech,2563533,2022
Uruguay,Pfizer/BioNTech,2563534,2022
Uruguay,Pfizer/BioNTech,2563657,2022
Uruguay,Pfizer/BioNTech,2563680,2022
Uruguay,Pfizer/BioNTech,2563791,2022
Uruguay,Pfizer/BioNTech,2563816,2022
Uruguay,Pfizer/BioNTech,2563861,2022
Uruguay,Pfizer/BioNTech,2563893,2022
Uruguay,Pfizer/BioNTech,2563894,2022
Uruguay,Pfizer/BioNTech,2563915,2022
Uruguay,Pfizer/BioNTech,2564038,2022
Uruguay,Pfizer/BioNTech,2564066,2022
Uruguay,Pfizer/BioNTech,2564113,2022
Uruguay,Pfizer/BioNTech,2564140,2022
Uruguay,Pfizer/BioNTech,2564142,2022
Uruguay,Pfizer/BioNTech,2564174,2022
Uruguay,Pfizer/BioNTech,2564191,2022
Uruguay,Pfizer/BioNTech,2564295,2022
Uruguay,Sinovac,3249535,2022
Uruguay,Pfizer/BioNTech,2564322,2022
Uruguay,Pfizer/BioNTech,2564357,2022
Uruguay,Pfizer/BioNTech,2564371,2022
Uruguay,Pfizer/BioNTech,2564376,2022
Uruguay,Pfizer/BioNTech,2564396,2022
Uruguay,Pfizer/BioNTech,2564524,2022
Uruguay,Pfizer/BioNTech,2564556,2022
Uruguay,Pfizer/BioNTech,2564594,2022
Uruguay,Pfizer/BioNTech,2564653,2022
Uruguay,Pfizer/BioNTech,2564656,2022
Uruguay,Pfizer/BioNTech,2564685,2022
Uruguay,Pfizer/BioNTech,2564804,2022
Uruguay,Oxford/AstraZeneca,92163,2022
Uruguay,Pfizer/BioNTech,2564828,2022
Uruguay,Pfizer/BioNTech,2564934,2022
Uruguay,Pfizer/BioNTech,2564985,2022
Uruguay,Pfizer/BioNTech,2564991,2022
Uruguay,Pfizer/BioNTech,2565043,2022
Uruguay,Pfizer/BioNTech,2565095,2022
Uruguay,Pfizer/BioNTech,2565205,2022
Uruguay,Pfizer/BioNTech,2565242,2022
Uruguay,Pfizer/BioNTech,2565403,2022
Uruguay,Pfizer/BioNTech,2565474,2022
Uruguay,Pfizer/BioNTech,2565477,2022
Uruguay,Pfizer/BioNTech,2565678,2022
Uruguay,Pfizer/BioNTech,2565709,2022
Uruguay,Pfizer/BioNTech,2565850,2022
Uruguay,Pfizer/BioNTech,2565906,2022
Uruguay,Sinovac,3249539,2022
Uruguay,Pfizer/BioNTech,2566075,2022
Uruguay,Pfizer/BioNTech,2566127,2022
Uruguay,Pfizer/BioNTech,2566299,2022
Uruguay,Pfizer/BioNTech,2566533,2022
Uruguay,Pfizer/BioNTech,2566568,2022
Uruguay,Pfizer/BioNTech,2566753,2022
Uruguay,Pfizer/BioNTech,2566867,2022
Uruguay,Pfizer/BioNTech,2567058,2022
Uruguay,Pfizer/BioNTech,2567111,2022
Uruguay,Sinovac,3249540,2022
Uruguay,Pfizer/BioNTech,2567244,2023
Uruguay,Pfizer/BioNTech,2567445,2023
Uruguay,Pfizer/BioNTech,2567642,2023
Uruguay,Pfizer/BioNTech,2567850,2023
Uruguay,Pfizer/BioNTech,2568148,2023
Uruguay,Pfizer/BioNTech,2568273,2023
Uruguay,Pfizer/BioNTech,2568445,2023
Uruguay,Pfizer/BioNTech,2568679,2023
Uruguay,Pfizer/BioNTech,2568902,2023
Uruguay,Pfizer/BioNTech,2569217,2023
Uruguay,Oxford/AstraZeneca,92167,2023
Uruguay,Pfizer/BioNTech,2569383,2023
Uruguay,Pfizer/BioNTech,2569384,2023
Uruguay,Pfizer/BioNTech,2569558,2023
Uruguay,Pfizer/BioNTech,2569715,2023
Uruguay,Pfizer/BioNTech,2569879,2023
Uruguay,Pfizer/BioNTech,2570012,2023
Uruguay,Pfizer/BioNTech,2570191,2023
Uruguay,Pfizer/BioNTech,2570321,2023
Uruguay,Pfizer/BioNTech,2570323,2023
Uruguay,Pfizer/BioNTech,2570512,2023
Uruguay,Pfizer/BioNTech,2570623,2023
Uruguay,Pfizer/BioNTech,2570748,2023
Uruguay,Pfizer/BioNTech,2570945,2023
Uruguay,Pfizer/BioNTech,2571051,2023
Uruguay,Pfizer/BioNTech,2571053,2023
Uruguay,Pfizer/BioNTech,2571129,2023
Uruguay,Sinovac,3249541,2023
Uruguay,Pfizer/BioNTech,2571272,2023
Uruguay,Pfizer/BioNTech,2571397,2023
Uruguay,Pfizer/BioNTech,2571496,2023
Uruguay,Pfizer/BioNTech,2571670,2023
Uruguay,Pfizer/BioNTech,2571741,2023
Uruguay,Pfizer/BioNTech,2571743,2023
Uruguay,Pfizer/BioNTech,2571863,2023
Uruguay,Pfizer/BioNTech,2572026,2023
Uruguay,Pfizer/BioNTech,2572090,2023
Uruguay,Pfizer/BioNTech,2572223,2023
Uruguay,Pfizer/BioNTech,2572323,2023
Uruguay,Pfizer/BioNTech,2572398,2023
Uruguay,Pfizer/BioNTech,2572475,2023
Uruguay,Pfizer/BioNTech,2572577,2023
Uruguay,Pfizer/BioNTech,2572663,2023
Uruguay,Sinovac,3249543,2023
Uruguay,Pfizer/BioNTech,2572817,2023
Uruguay,Pfizer/BioNTech,2572893,2023
Uruguay,Sinovac,3249544,2023
Uruguay,Pfizer/BioNTech,2572894,2023
Uruguay,Pfizer/BioNTech,2572896,2023
Uruguay,Pfizer/BioNTech,2572982,2023
Uruguay,Pfizer/BioNTech,2573108,2023
Uruguay,Pfizer/BioNTech,2573172,2023
Uruguay,Pfizer/BioNTech,2573293,2023
Uruguay,Pfizer/BioNTech,2573367,2023
Uruguay,Pfizer/BioNTech,2573436,2023
Uruguay,Pfizer/BioNTech,2573570,2023
Uruguay,Pfizer/BioNTech,2573645,2023
Uruguay,Pfizer/BioNTech,2573646,2023
Uruguay,Pfizer/BioNTech,2573698,2023
Uruguay,Pfizer/BioNTech,2573768,2023
Uruguay,Pfizer/BioNTech,2573840,2023
Uruguay,Pfizer/BioNTech,2573882,2023
Uruguay,Pfizer/BioNTech,2573963,2023
Uruguay,Pfizer/BioNTech,2574011,2023
Uruguay,Pfizer/BioNTech,2574012,2023
Uruguay,Pfizer/BioNTech,2574017,2023
Uruguay,Pfizer/BioNTech,2574078,2023
Uruguay,Pfizer/BioNTech,2574129,2023
Uruguay,Pfizer/BioNTech,2574173,2023
Uruguay,Pfizer/BioNTech,2574246,2023
Uruguay,Pfizer/BioNTech,2574309,2023
Uruguay,Pfizer/BioNTech,2574368,2023
Uruguay,Pfizer/BioNTech,2574422,2023
Uruguay,Pfizer/BioNTech,2574463,2023
Uruguay,Sinovac,3249545,2023
Uruguay,Pfizer/BioNTech,2574587,2023
Uruguay,Pfizer/BioNTech,2574636,2023
Uruguay,Pfizer/BioNTech,2574641,2023
Uruguay,Pfizer/BioNTech,2574722,2023
Uruguay,Pfizer/BioNTech,2574774,2023
Uruguay,Pfizer/BioNTech,2574817,2023
Uruguay,Pfizer/BioNTech,2574886,2023
Uruguay,Pfizer/BioNTech,2574933,2023
Uruguay,Pfizer/BioNTech,2574975,2023
Uruguay,Pfizer/BioNTech,2574977,2023
Uruguay,Pfizer/BioNTech,2574980,2023
Uruguay,Pfizer/BioNTech,2574985,2023
Uruguay,Pfizer/BioNTech,2574991,2023
Uruguay,Pfizer/BioNTech,2574996,2023
Uruguay,Pfizer/BioNTech,2575007,2023
Uruguay,Sinovac,3249546,2023
Uruguay,Pfizer/BioNTech,2575050,2023
Uruguay,Pfizer/BioNTech,2575072,2023
Uruguay,Sinovac,3249547,2023
Uruguay,Pfizer/BioNTech,2575093,2023
Uruguay,Pfizer/BioNTech,2575106,2023
Uruguay,Pfizer/BioNTech,2575173,2023
Uruguay,Pfizer/BioNTech,2575215,2023
Uruguay,Pfizer/BioNTech,2575216,2023
Uruguay,Pfizer/BioNTech,2575229,2023
Uruguay,Pfizer/BioNTech,2575252,2023
Uruguay,Pfizer/BioNTech,2575264,2023
Uruguay,Pfizer/BioNTech,2575352,2023
Uruguay,Pfizer/BioNTech,2575369,2023
Uruguay,Pfizer/BioNTech,2575370,2023
Uruguay,Pfizer/BioNTech,2575383,2023
Uruguay,Pfizer/BioNTech,2575388,2023
Uruguay,Pfizer/BioNTech,2575397,2023
Uruguay,Pfizer/BioNTech,2575462,2023
Uruguay,Pfizer/BioNTech,2575480,2023
Uruguay,Pfizer/BioNTech,2575481,2023
Uruguay,Pfizer/BioNTech,2575495,2023
Uruguay,Pfizer/BioNTech,2575507,2023
Uruguay,Pfizer/BioNTech,2575524,2023
Uruguay,Pfizer/BioNTech,2575530,2023
Uruguay,Pfizer/BioNTech,2575572,2023
Uruguay,Pfizer/BioNTech,2575580,2023
Uruguay,Pfizer/BioNTech,2575586,2023
Uruguay,Pfizer/BioNTech,2575591,2023
Uruguay,Pfizer/BioNTech,2575602,2023
Uruguay,Sinovac,3249548,2023
Uruguay,Pfizer/BioNTech,2575645,2023
Uruguay,Pfizer/BioNTech,2575651,2023
Uruguay,Pfizer/BioNTech,2575652,2023
Uruguay,Pfizer/BioNTech,2575661,2023
Uruguay,Pfizer/BioNTech,2575666,2023
Uruguay,Sinovac,3249549,2023
Uruguay,Pfizer/BioNTech,2575677,2023
Uruguay,Sinovac,3249551,2023
Uruguay,Pfizer/BioNTech,2575682,2023
Uruguay,Pfizer/BioNTech,2575725,2023
Uruguay,Pfizer/BioNTech,2575738,2023
Uruguay,Pfizer/BioNTech,2575776,2023
Uruguay,Pfizer/BioNTech,2575778,2023
Uruguay,Pfizer/BioNTech,2575793,2023
Uruguay,Pfizer/BioNTech,2575802,2023
Uruguay,Pfizer/BioNTech,2575828,2023
Uruguay,Pfizer/BioNTech,2575833,2023
Uruguay,Pfizer/BioNTech,2575849,2023
Uruguay,Pfizer/BioNTech,2575858,2023
Uruguay,Pfizer/BioNTech,2575862,2023
Uruguay,Pfizer/BioNTech,2575869,2023
Uruguay,Pfizer/BioNTech,2575927,2023
Uruguay,Oxford/AstraZeneca,92168,2023
Uruguay,Pfizer/BioNTech,2575947,2023
Uruguay,Pfizer/BioNTech,2575948,2023
Uruguay,Pfizer/BioNTech,2575962,2023
Uruguay,Pfizer/BioNTech,2575974,2023
Uruguay,Pfizer/BioNTech,2575981,2023
Uruguay,Pfizer/BioNTech,2576026,2023
Uruguay,Pfizer/BioNTech,2576040,2023
Uruguay,Pfizer/BioNTech,2576045,2023
Uruguay,Pfizer/BioNTech,2576058,2023
Uruguay,Pfizer/BioNTech,2576070,2023
Uruguay,Pfizer/BioNTech,2576076,2023
Uruguay,Pfizer/BioNTech,2576117,2023
Uruguay,Pfizer/BioNTech,2576132,2023
Uruguay,Pfizer/BioNTech,2576133,2023
Uruguay,Pfizer/BioNTech,2576143,2023
Uruguay,Pfizer/BioNTech,2576151,2023
Uruguay,Pfizer/BioNTech,2576160,2023
Uruguay,Pfizer/BioNTech,2576186,2023
Uruguay,Pfizer/BioNTech,2576199,2023
Uruguay,Pfizer/BioNTech,2576206,2023
Uruguay,Pfizer/BioNTech,2576210,2023
Uruguay,Pfizer/BioNTech,2576215,2023
Uruguay,Pfizer/BioNTech,2576253,2023
Uruguay,Pfizer/BioNTech,2576255,2023
Uruguay,Pfizer/BioNTech,2576264,2023
Uruguay,Pfizer/BioNTech,2576274,2023
Uruguay,Pfizer/BioNTech,2576285,2023
Uruguay,Pfizer/BioNTech,2576323,2023
Uruguay,Pfizer/BioNTech,2576358,2023
Uruguay,Pfizer/BioNTech,2576342,2023
Uruguay,Pfizer/BioNTech,2576338,2023
Uruguay,Pfizer/BioNTech,2576332,2023
Uruguay,Pfizer/BioNTech,2576363,2023
Uruguay,Pfizer/BioNTech,2576404,2023
Uruguay,Pfizer/BioNTech,2576415,2023
Uruguay,Pfizer/BioNTech,2576416,2023
Uruguay,Pfizer/BioNTech,2576426,2023
Uruguay,Pfizer/BioNTech,2576433,2023
Uruguay,Pfizer/BioNTech,2576442,2023
Uruguay,Pfizer/BioNTech,2576445,2023
Uruguay,Pfizer/BioNTech,2576491,2023
Uruguay,Pfizer/BioNTech,2576525,2023
Uruguay,Pfizer/BioNTech,2576526,2023
Uruguay,Pfizer/BioNTech,2576530,2023
Uruguay,Pfizer/BioNTech,2576534,2023
Uruguay,Pfizer/BioNTech,2576539,2023
Uruguay,Pfizer/BioNTech,2576561,2023
Uruguay,Pfizer/BioNTech,2576612,2023
Uruguay,Pfizer/BioNTech,2576617,2023
Uruguay,Pfizer/BioNTech,2576621,2023
Uruguay,Pfizer/BioNTech,2576629,2023
Uruguay,Pfizer/BioNTech,2576636,2023
Uruguay,Pfizer/BioNTech,2576646,2023
Uruguay,Pfizer/BioNTech,2576704,2023
Uruguay,Pfizer/BioNTech,2576714,2023
Uruguay,Pfizer/BioNTech,2576716,2023
Uruguay,Pfizer/BioNTech,2576721,2023
Uruguay,Pfizer/BioNTech,2576727,2023
Uruguay,Pfizer/BioNTech,2576743,2023
Uruguay,Pfizer/BioNTech,2576748,2023
Uruguay,Pfizer/BioNTech,2576775,2023
Uruguay,Pfizer/BioNTech,2576786,2023
Uruguay,Pfizer/BioNTech,2576794,2023
Uruguay,Pfizer/BioNTech,2576800,2023
Uruguay,Pfizer/BioNTech,2576804,2023
Uruguay,Pfizer/BioNTech,2576824,2023
Uruguay,Pfizer/BioNTech,2576828,2023
Uruguay,Pfizer/BioNTech,2576841,2023
Uruguay,Pfizer/BioNTech,2576847,2023
Uruguay,Pfizer/BioNTech,2576853,2023
Uruguay,Pfizer/BioNTech,2576885,2023
Uruguay,Pfizer/BioNTech,2576889,2023
Uruguay,Pfizer/BioNTech,2576895,2023
Uruguay,Pfizer/BioNTech,2576899,2023
Uruguay,Pfizer/BioNTech,2576933,2023
Uruguay,Pfizer/BioNTech,2576935,2023
Uruguay,Pfizer/BioNTech,2576936,2023
Uruguay,Pfizer/BioNTech,2576952,2023
Uruguay,Pfizer/BioNTech,2576962,2023
Uruguay,Pfizer/BioNTech,2576970,2023
Uruguay,Pfizer/BioNTech,2576979,2023
Uruguay,Pfizer/BioNTech,2576987,2023
Uruguay,Pfizer/BioNTech,2576988,2023
Uruguay,Pfizer/BioNTech,2576993,2023
Uruguay,Pfizer/BioNTech,2576997,2023
Uruguay,Pfizer/BioNTech,2577032,2023
Uruguay,Pfizer/BioNTech,2577044,2023
Uruguay,Pfizer/BioNTech,2577045,2023
Uruguay,Pfizer/BioNTech,2577048,2023
Uruguay,Pfizer/BioNTech,2577055,2023
Uruguay,Pfizer/BioNTech,2577059,2023
Uruguay,Pfizer/BioNTech,2577078,2023
Uruguay,Pfizer/BioNTech,2577084,2023
Uruguay,Pfizer/BioNTech,2577090,2023
Uruguay,Pfizer/BioNTech,2577094,2023
Uruguay,Pfizer/BioNTech,2577098,2023
Uruguay,Pfizer/BioNTech,2577120,2023
Uruguay,Pfizer/BioNTech,2577124,2023
Uruguay,Pfizer/BioNTech,2577130,2023
Uruguay,Pfizer/BioNTech,2577134,2023
Uruguay,Pfizer/BioNTech,2577145,2023
Uruguay,Pfizer/BioNTech,2577171,2023
Uruguay,Pfizer/BioNTech,2577179,2023
Uruguay,Pfizer/BioNTech,2577186,2023
Uruguay,Pfizer/BioNTech,2577190,2023
European Union,Covaxin,0,2020
European Union,Johnson&Johnson,0,2020
European Union,Moderna,15,2020
European Union,Novavax,0,2020
European Union,Oxford/AstraZeneca,1,2020
European Union,Pfizer/BioNTech,34522,2020
European Union,Sanofi/GSK,0,2020
European Union,Sinopharm/Beijing,0,2020
European Union,Sinovac,0,2020
European Union,Sputnik V,0,2020
European Union,Valneva,0,2020
European Union,Covaxin,0,2020
European Union,Johnson&Johnson,0,2020
European Union,Moderna,20,2020
European Union,Novavax,0,2020
European Union,Oxford/AstraZeneca,3,2020
European Union,Pfizer/BioNTech,58814,2020
European Union,Sanofi/GSK,0,2020
European Union,Sinopharm/Beijing,0,2020
European Union,Sinovac,0,2020
European Union,Sputnik V,0,2020
European Union,Valneva,0,2020
European Union,Covaxin,0,2020
European Union,Johnson&Johnson,0,2020
European Union,Moderna,26,2020
European Union,Novavax,0,2020
European Union,Oxford/AstraZeneca,4,2020
European Union,Pfizer/BioNTech,115581,2020
European Union,Sanofi/GSK,0,2020
European Union,Sinopharm/Beijing,0,2020
European Union,Sinovac,0,2020
European Union,Sputnik V,0,2020
European Union,Valneva,0,2020
European Union,Covaxin,0,2020
European Union,Johnson&Johnson,0,2020
European Union,Moderna,39,2020
European Union,Novavax,0,2020
European Union,Oxford/AstraZeneca,4,2020
European Union,Pfizer/BioNTech,192335,2020
European Union,Sanofi/GSK,0,2020
European Union,Sinopharm/Beijing,0,2020
European Union,Sinovac,0,2020
European Union,Sputnik V,0,2020
European Union,Valneva,0,2020
European Union,Covaxin,0,2020
European Union,Johnson&Johnson,0,2020
European Union,Moderna,42,2020
European Union,Novavax,0,2020
European Union,Oxford/AstraZeneca,4,2020
European Union,Pfizer/BioNTech,274689,2020
European Union,Sanofi/GSK,0,2020
European Union,Sinopharm/Beijing,0,2020
European Union,Sinovac,0,2020
European Union,Sputnik V,0,2020
European Union,Valneva,0,2020
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,2,2021
European Union,Moderna,74,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,8,2021
European Union,Pfizer/BioNTech,338629,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,4,2021
European Union,Moderna,86,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,8,2021
European Union,Pfizer/BioNTech,428776,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,4,2021
European Union,Moderna,121,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,8,2021
European Union,Pfizer/BioNTech,488939,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,32,2021
European Union,Moderna,168,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,9,2021
European Union,Pfizer/BioNTech,623283,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,34,2021
European Union,Moderna,188,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,9,2021
European Union,Pfizer/BioNTech,785403,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,36,2021
European Union,Moderna,213,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,11,2021
European Union,Pfizer/BioNTech,949805,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,0,2021
European Union,Johnson&Johnson,40,2021
European Union,Moderna,242,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,14,2021
European Union,Pfizer/BioNTech,1153564,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,6,2021
European Union,Sinovac,3,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,1,2021
European Union,Johnson&Johnson,77,2021
European Union,Moderna,662,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,174,2021
European Union,Pfizer/BioNTech,2589615,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,8,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,1,2021
European Union,Johnson&Johnson,77,2021
European Union,Moderna,737,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,176,2021
European Union,Pfizer/BioNTech,2761625,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,8,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,1,2021
European Union,Johnson&Johnson,78,2021
European Union,Moderna,753,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,179,2021
European Union,Pfizer/BioNTech,2872554,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,8,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,1,2021
European Union,Johnson&Johnson,81,2021
European Union,Moderna,982,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,182,2021
European Union,Pfizer/BioNTech,3091478,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,8,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,1,2021
European Union,Johnson&Johnson,82,2021
European Union,Moderna,1201,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,187,2021
European Union,Pfizer/BioNTech,3346720,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,8,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,2,2021
European Union,Johnson&Johnson,82,2021
European Union,Moderna,2664,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,187,2021
European Union,Pfizer/BioNTech,3647346,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,9,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,2,2021
European Union,Johnson&Johnson,82,2021
European Union,Moderna,11436,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,193,2021
European Union,Pfizer/BioNTech,3931676,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,26,2021
European Union,Sinovac,9,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,3,2021
European Union,Johnson&Johnson,92,2021
European Union,Moderna,37521,2021
European Union,Novavax,0,2021
European Union,Oxford/AstraZeneca,411,2021
European Union,Pfizer/BioNTech,5623914,2021
European Union,Sanofi/GSK,0,2021
European Union,Sinopharm/Beijing,53,2021
European Union,Sinovac,15,2021
European Union,Sputnik V,0,2021
European Union,Valneva,0,2021
European Union,Covaxin,3,2021
European Union,Johnson&Johnson,93,2021
